customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
13445.0,female,60+,south,beauty,online,,4.0,fast delivery and packaging.,positive,67.0,no,no
13446.0,female,26-35,central,beauty,online,croma,2.0,,negative,4.0,yes,yes
13447.0,male,,,beauty,,zepto,1.0,nnottt wooortthh tthhheee,negative,15.0,yes,yes
13448.0,male,46-60,south,home & kitchen,online,meesho,1.0,late and poor packaging.,negative,44.0,yes,yes
13449.0,male,26-35,west,electronics,online,ajio,2.0,customer service was unhelpful.,negative,,,yes
13450.0,female,26-35,east,home & kitchen,online,meesho,5.0,fast delivery and great packaging.,positive,64.0,no,no
13451.0,male,36-45,south,travel,online,croma,2.0,customer was unhelpful.,negative,40.0,yes,yes
13452.0,female,36-45,east,travel,online,amazon,,"was fine, product is decent.",neutral,32.0,,no
13453.0,male,18-25,east,automobile,online,amazon,3.0,average experience overall. errr,neutral,29.0,yes,no
13454.0,male,18-25,south,home & kitchen,online,ajio,2.0,not worth the,negative,140.0,yes,yes
13455.0,male,36-45,west,electronics,online,shopclues,4.0,very satisfied with the quality.,positive,56.0,no,no
13456.0,male,26-35,west,travel,online,paytm mall,4.0,fffaasttt ddellliveeeryyy andd grrreatt packaaagggingg.,positive,57.0,no,no
13457.0,male,36-45,north,groceries,online,reliance digital,1.0,product stopped working after few days.,negative,22.0,yes,yes
13458.0,other,46-60,north,beauty,online,ajio,2.0,late delivery and poor packaging.,negative,29.0,yes,yes
13459.0,male,,central,travel,online,zepto,,fast delivery and great packaging.,positive,59.0,no,no
13460.0,female,18-25,south,travel,online,boat,3.0,neutral about the quality.,neutral,265.0,no,no
13461.0,female,60+,north,beauty,online,reliance digital,1.0,product stopped working after few days.,negative,38.0,yes,yes
13462.0,other,46-60,east,,online,reliance digital,2.0,verrry dddissaappppppooiiinnttteedd wwithhh tthe quaaalitttyyy.,negative,15.0,yes,yes
13463.0,female,18-25,south,sports,online,zepto,2.0,product stopped after few days.,negative,17.0,yes,yes
13464.0,female,46-60,central,groceries,online,snapdeal,2.0,not worth the price.,negative,45.0,yes,yes
13465.0,other,60+,central,home & kitchen,online,croma,2.0,not worth the price.,negative,50.0,no,yes
13466.0,other,36-45,north,electronics,online,swiggy instamart,5.0,,positive,41.0,yes,no
13467.0,male,60+,north,travel,online,paytm mall,4.0,excellent product! exceeded expectations.,,40.0,yes,no
13468.0,other,60+,west,travel,online,boat,1.0,customer service was,negative,32.0,yes,
13469.0,female,60+,south,groceries,online,amazon,5.0,great value for money.,positive,54.0,,no
13470.0,male,60+,north,automobile,online,shopclues,2.0,customer service was unhelpful.,negative,24.0,yes,
13471.0,female,18-25,east,electronics,online,bigbasket,2.0,evry disappointed with the quality.,negative,46.0,yes,yes
13472.0,other,18-25,west,fashion,online,lenskart,4.0,"amazing experience, highly recommend!",,44.0,yes,no
13473.0,male,46-60,central,books,online,snapdeal,,fast and great packaging.,positive,17.0,yes,no
13474.0,male,46-60,east,travel,online,,3.0,average experienc eoverall.,neutral,68.0,no,no
13475.0,,36-45,west,sports,online,bigbasket,5.0,,positive,53.0,no,no
13476.0,female,26-35,east,beauty,online,zepto,3.0,"delivery was fin,e product is decent.",neutral,22.0,yes,no
13477.0,male,60+,west,sports,online,reliance digital,3.0,works fine but could be better.,neutral,21.0,yes,no
13478.0,other,36-45,central,electronics,online,lenskart,3.0,average experience overall.,neutral,4.0,yes,no
13479.0,female,46-60,central,home & kitchen,online,nykaa,5.0,vveeerry satiiissffieed wwwitthh ttthhheee iddk qquuuaaallitttyy.,positive,33.0,yes,no
13480.0,male,46-60,west,home & kitchen,online,nykaa,0.0,satisfied with the quality.,positive,63.0,no,no
13481.0,male,60+,central,beauty,online,facebook marketplace,4.0,"amazing experience, highly recommend!",positive,19.0,yes,no
13482.0,female,46-60,north,books,online,myntra,,delivery and poor packaging.,negative,2.0,yes,yes
13483.0,male,46-60,west,,online,myntra,2.0,customer service wasu nhelpful.,negative,33.0,yes,yes
13484.0,female,60+,central,groceries,online,tata cliq,1.0,llliiikkkee nnnoott woorrrttthhh tthhee prricceee.,negative,5.0,yes,yes
13485.0,male,18-25,central,automobile,online,croma,3.0,average experience lol overall.,neutral,285.0,no,no
13486.0,male,46-60,south,books,online,tata cliq,2.0,not worth the price.,negative,11.0,yes,
13487.0,other,,east,books,,flipkart,1.0,very disappointed with th equality.,negative,29.0,yes,yes
13488.0,male,46-60,west,groceries,online,jiomart,3.0,neutral about the quality.,neutral,54.0,no,no
13489.0,other,26-35,north,travel,online,swiggy instamart,2.0,veyr disappointed with the quality.,negative,18.0,yes,yes
13490.0,male,36-45,west,fashion,online,bigbasket,5.0,fast delivery and great packaging.,positive,5.0,yes,no
13491.0,female,26-35,south,books,online,paytm mall,3.0,average experience overall.,neutral,56.0,no,no
13492.0,male,18-25,central,fashion,online,croma,1.0,veeryyy wwiithhh tthe quuualiiityyy.,,36.0,yes,yes
13493.0,female,,west,automobile,online,meesho,,"amaazzinng eexxxpppeeerriieeennce, hhigghhlyy rreeecccommmmmmennnddd!",positive,6.0,yes,no
13494.0,female,18-25,south,books,online,facebook marketplace,4.0,fast kinda delivery and graet packaging.,positive,10.0,yes,no
13495.0,male,18-25,,automobile,online,lenskart,4.0,very satisfied kinda with the quality.,positive,64.0,no,no
13496.0,female,36-45,west,fashion,online,,2.0,product stopped working lik eafter few days.,negative,40.0,yes,yes
13497.0,other,60+,east,books,online,lenskart,5.0,excellent product! expectations.,,19.0,yes,no
13498.0,female,46-60,west,travel,online,tata cliq,3.0,neutral about the quality.,neutral,35.0,yes,
13499.0,male,18-25,north,beauty,online,croma,4.0,excellentp roduct! exceeded,positive,70.0,no,no
13500.0,other,18-25,east,,online,others,3.0,"product is okay, nothing specia.l",neutral,23.0,yes,no
13501.0,male,36-45,west,sports,online,meesho,3.0,"deliveyr fine, product is decent.",neutral,15.0,yes,no
13502.0,male,36-45,central,travel,online,paytm mall,2.0,late and poor like packaging.,negative,41.0,yes,yes
13503.0,female,18-25,south,travel,online,myntra,3.0,"delivery was fine, product is lol decent.",neutral,59.0,no,no
13504.0,male,26-35,south,electronics,online,,,prrodducctt sstttooppppppeedd wworrkiiinnggg aaafttteer feww daaysss.,negative,22.0,yes,yes
13505.0,male,18-25,west,fashion,online,croma,2.0,late delivery and poor pakcaging.,negative,7.0,yes,yes
13506.0,other,36-45,south,beauty,online,others,4.0,,positive,60.0,no,no
13507.0,female,46-60,central,books,online,others,4.0,faasssttt dddeellliiivveery aaannndd gggrrreeat ppaaaccckkaaagiinnnggg.,positive,59.0,no,no
,other,26-35,west,electronics,online,jiomart,5.0,fast like delivery great packaging.,positive,66.0,no,no
13509.0,female,36-45,central,automobile,online,flipkart,3.0,"product is ..... koay, nothing special.",neutral,25.0,yes,no
13510.0,female,26-35,,home & kitchen,online,croma,2.0,not worth price.,negative,37.0,yes,yes
13511.0,other,60+,north,home & kitchen,online,jiomart,1.0,not worth the ..... price.,negative,34.0,yes,yes
13512.0,male,18-25,central,books,online,paytm mall,4.0,ffaastt ddeelllivvverrryyy anddd ggrreeat paaccckkkaginnggg.,positive,9.0,yes,no
13513.0,,,south,home & kitchen,online,boat,5.0,great value for money.,positive,45.0,yes,no
13514.0,other,26-35,south,fashion,online,meesho,3.0,neutral about the quality.,neutral,23.0,yes,no
13515.0,male,36-45,south,travel,online,nykaa,2.0,very disappointed with the quality.,negative,64.0,no,yes
13516.0,other,36-45,east,travel,online,others,3.0,"product is oaky, nothing",neutral,59.0,no,no
13517.0,male,46-60,central,travel,,ajio,0.0,very disappointed lol with the quality.,negative,16.0,yes,yes
13518.0,female,60+,west,sports,online,facebook marketplace,5.0,fast idk delivery and great packaging.,positive,15.0,yes,no
13519.0,other,36-45,north,home & kitchen,online,jiomart,2.0,product stopped working after few like days.,negative,9.0,yes,yes
13520.0,male,26-35,central,automobile,online,swiggy instamart,3.0,neeeuuutttrrrall aaabout uummmmm thhheee quuualitty.,neutral,10.0,yes,no
,other,36-45,east,automobile,online,bigbasket,4.0,great value for money.,positive,33.0,yes,no
13522.0,male,36-45,,groceries,online,nykaa,5.0,very satisfied with the quality.,positive,69.0,no,no
13523.0,male,60+,south,sports,online,nykaa,2.0,very disappointed with the wtf quality.,negative,38.0,yes,yes
13524.0,female,,north,travel,online,shopclues,3.0,"delivery was fine, is decent.",neutral,40.0,yes,no
13525.0,female,60+,east,sports,online,flipkart,2.0,customer service was unhelpful.,negative,29.0,yes,yes
13526.0,other,46-60,south,books,online,lenskart,1.0,laaatttee dddelliveeerryyy andd uuummm pppoor packkagiinnng.,negative,33.0,yes,yes
13527.0,other,36-45,north,electronics,online,flipkart,2.0,worth the price.,negative,36.0,yes,yes
13528.0,other,26-35,west,travel,online,tata cliq,1.0,late delivery and poor,negative,66.0,no,
13529.0,female,26-35,central,travel,online,,4.0,excellent product! errr exceeded expectations.,positive,5.0,yes,no
13530.0,male,18-25,central,fashion,online,reliance digital,,great value for money.,,39.0,yes,no
13531.0,other,36-45,south,groceries,online,,1.0,,negative,42.0,yes,
13532.0,female,60+,west,home & kitchen,online,croma,2.0,,negative,,yes,yes
13533.0,male,18-25,east,beauty,online,reliance digital,1.0,ppprrroodduuuccct sttoppeeeddd workiiinnng aaafffteerrr feeww dddayysss.,negative,31.0,yes,yes
13534.0,other,60+,east,books,online,nykaa,3.0,"delivery was fine, product is decent. wtf",neutral,22.0,yes,no
13535.0,female,60+,west,fashion,online,,2.0,nnnooottt wwwoorrrthhh prrriccce.,negative,32.0,yes,yes
13536.0,female,36-45,south,,online,others,4.0,satisfied with the quality.,,48.0,no,no
13537.0,female,26-35,south,fashion,online,myntra,5.0,fast delivery and ..... great packaging.,positive,23.0,yes,no
13538.0,other,,east,groceries,online,nykaa,4.0,great valuef or money.,positive,51.0,no,
13539.0,male,60+,west,beauty,online,boat,1.0,customer service was unhelpful.,negative,59.0,no,yes
13540.0,female,18-25,east,beauty,online,facebook marketplace,4.0,"amazing experience, highly recommend!",positive,50.0,yes,no
13541.0,,36-45,south,fashion,online,others,3.0,"was fine, product is decent.",neutral,47.0,yes,no
13542.0,female,18-25,north,groceries,online,nykaa,1.0,very disappointed with the quality. idk,negative,56.0,no,yes
13543.0,male,46-60,east,groceries,online,nykaa,1.0,product stopped working after few days.,negative,55.0,no,yes
13544.0,female,18-25,north,sports,online,zepto,5.0,"amazing experience, highly lol recommend!",positive,32.0,yes,
13545.0,other,26-35,east,home & kitchen,online,ajio,4.0,fast delivery and wtf great packaging.,positive,21.0,yes,no
13546.0,female,46-60,west,beauty,online,ajio,,product stopped working after few days.,negative,30.0,yes,yes
13547.0,other,46-60,east,travel,online,swiggy instamart,1.0,product wtf stopped working after few days.,negative,56.0,no,
13548.0,,26-35,east,beauty,online,lenskart,0.0,"amazing experience, highly recommend!",positive,65.0,no,no
13549.0,male,36-45,south,automobile,online,croma,3.0,average experience overall.,neutral,39.0,yes,
13550.0,female,18-25,south,home & kitchen,online,ajio,3.0,"product is okay, nothing special.",neutral,12.0,yes,no
13551.0,female,36-45,central,automobile,online,ajio,1.0,customer serviec was unhelpful.,negative,7.0,yes,yes
13552.0,female,18-25,central,beauty,online,boat,2.0,customer idk service was unhelpful.,negative,35.0,yes,yes
13553.0,other,60+,north,sports,online,ajio,2.0,customer service was unheplful. umm,negative,38.0,yes,yes
13554.0,female,18-25,south,fashion,online,nykaa,,"product is okay, nothing special.",neutral,33.0,yes,no
13555.0,male,46-60,south,books,online,jiomart,4.0,fast delivery and great packaging.,positive,18.0,no,no
13556.0,female,36-45,west,,online,lenskart,1.0,pprrrooodduccct ssttoopppeeed afftteerrr few daaays.,,43.0,yes,yes
13557.0,male,26-35,north,fashion,online,ajio,5.0,fast delievry and great packaging.,positive,38.0,yes,no
13558.0,female,36-45,west,automobile,,facebook marketplace,1.0,late delivery and poor packaging.,negative,16.0,yes,yes
13559.0,female,18-25,north,home & kitchen,online,croma,4.0,fast delivery and packaging.,positive,48.0,no,no
13560.0,other,36-45,central,travel,,lenskart,2.0,late delivery and poor packaging.,negative,18.0,yes,yes
13561.0,male,,north,automobile,online,boat,5.0,,positive,68.0,no,no
13562.0,female,36-45,central,fashion,online,croma,3.0,"was fine, product is decent.",neutral,4.0,yes,no
,male,26-35,,travel,online,reliance digital,3.0,"product is okay, idk nothing special.",neutral,13.0,yes,no
13564.0,female,36-45,west,travel,online,nykaa,2.0,product stopped wokring after few days.,negative,58.0,no,yes
13565.0,female,60+,central,home & kitchen,online,facebook marketplace,2.0,nnooott umm wwworrrtth thhe,,70.0,no,yes
13566.0,female,,east,sports,online,paytm mall,5.0,very satisfied with the quality.,positive,7.0,yes,no
13567.0,male,,west,groceries,online,reliance digital,5.0,great idk value for money.,positive,12.0,yes,
13568.0,male,,west,travel,online,shopclues,1.0,llaaattteee ddelliiveerrryy anddd pppooor paackagggiinng.,negative,44.0,yes,yes
13569.0,,18-25,north,travel,,bigbasket,4.0,excellent product! wtf exceeded expectations.,positive,71.0,,no
13570.0,female,26-35,,groceries,online,jiomart,5.0,eexxccelllleennttt pprrooddduccct! eexxccceeeddeedd kkkinndddaaa expeecttaaatiioonnnss.,positive,3.0,yes,no
,male,46-60,west,travel,online,shopclues,4.0,ggrreeaaatt aavlluuue ffforr mooney. loll,positive,28.0,yes,no
13572.0,female,60+,east,automobile,online,ajio,3.0,works fine ubt could be better.,neutral,42.0,yes,no
13573.0,male,36-45,south,electronics,online,,3.0,"deeelllivverrryyy waaasss fiinnneee, ppproodduuccctt iisss ddeccceennnt.",,45.0,yes,no
13574.0,female,46-60,west,beauty,online,snapdeal,4.0,very satisfied wit hthe quality.,positive,17.0,yes,no
13575.0,female,26-35,central,groceries,online,facebook marketplace,5.0,"amazing experience, highly recommend!",positive,2.0,yes,no
13576.0,other,,north,travel,online,facebook marketplace,5.0,graet for money.,positive,48.0,no,no
13577.0,other,60+,central,,,paytm mall,3.0,"product is okay, nothing special.",neutral,70.0,no,no
,other,26-35,east,electronics,online,,3.0,wwoorrks fffiiinneee bbbuttt couullddd bbbeeetteeerrr.,neutral,18.333333333333332,no,no
13579.0,male,,west,fashion,,facebook marketplace,,great value for,positive,65.0,no,no
13580.0,other,18-25,north,electronics,online,zepto,0.0,works fnie but could be better.,neutral,70.0,no,no
13581.0,female,26-35,north,beauty,online,flipkart,1.0,proudct stopped working after few days.,negative,48.0,no,yes
13582.0,female,18-25,west,books,online,swiggy instamart,4.0,gerat value for money.,positive,53.0,,no
13583.0,other,60+,south,beauty,online,jiomart,5.0,"amazing experience, highly recommend!",positive,13.0,yes,no
13584.0,male,60+,south,electronics,online,snapdeal,0.0,excellent product! exceeded expectations.,positive,68.0,no,no
13585.0,male,36-45,,books,online,lenskart,2.0,not worth the idk price.,,43.0,yes,yes
13586.0,other,36-45,south,travel,online,ajio,1.0,product stopped working after few days.,negative,67.0,no,yes
13587.0,female,26-35,south,automobile,online,reliance digital,3.0,"delivery was fine, product is decent.",neutral,70.0,no,no
13588.0,female,18-25,south,electronics,online,meesho,3.0,"delivery was fine, product is decent.",neutral,20.0,yes,no
13589.0,male,36-45,south,home & kitchen,online,bigbasket,4.0,"amazing experience, recommend!",positive,55.0,no,no
13590.0,female,18-25,west,fashion,online,croma,3.0,"delivery was fine, product wtf is decent.",neutral,29.0,yes,no
13591.0,male,60+,north,sports,online,tata cliq,4.0,"amazing experience, highly recommend!",positive,6.0,yes,no
13592.0,female,26-35,central,home & kitchen,online,boat,,excellent product! exceeded expectations.,positive,30.0,yes,no
,,46-60,west,electronics,online,meesho,,very disappointed the quality.,negative,34.0,yes,yes
